id,is_angin_topan,is_banjir,is_erupsi,is_gempa,is_karhutla,is_kekeringan,is_longsor,is_tsunami,multilabel
erupsi_0695,0,0,0,1,0,0,0,0,16
tsunami_0035,0,0,0,0,0,0,0,0,0
kekeringan_0917,0,0,0,0,0,0,0,0,0
erupsi_0145,0,0,0,0,0,0,0,0,0
angin_topan_0911,0,0,0,0,0,0,0,0,0
karhutla_1110,0,0,0,0,0,0,0,0,0
karhutla_0913,0,0,0,0,0,0,0,0,0
angin_topan_0736,0,0,0,0,0,0,0,0,0
gempa_0283,0,0,0,0,0,0,0,0,0
erupsi_0264,0,0,0,0,0,0,0,0,0
longsor_1129,0,1,0,0,0,0,0,0,64
tsunami_0737,0,0,0,1,0,0,0,0,16
angin_topan_1108,1,0,0,0,0,0,0,0,128
gempa_0115,0,0,0,0,0,0,0,0,0
karhutla_1075,0,0,0,0,0,0,0,0,0
erupsi_0394,0,0,0,1,0,0,0,0,16
gempa_0395,0,0,0,1,0,0,0,0,16
erupsi_0645,0,0,0,0,0,0,0,0,0
longsor_0039,0,1,0,0,0,0,0,0,64
erupsi_0940,0,0,0,0,0,0,0,0,0
longsor_0698,0,0,0,0,0,0,1,0,2
tsunami_0707,0,0,0,0,0,0,0,0,0
gempa_0982,0,0,0,0,0,0,0,0,0
karhutla_0310,0,0,0,0,0,0,0,0,0
banjir_0834,0,0,0,0,0,0,0,0,0
tsunami_0164,0,0,0,0,0,0,0,0,0
longsor_0292,0,0,0,0,0,0,1,0,2
erupsi_0851,0,0,0,0,0,0,0,0,0
erupsi_0324,0,0,0,0,0,0,0,0,0
kekeringan_0293,0,0,0,0,0,0,0,0,0
karhutla_0560,0,0,0,0,1,0,0,0,8
erupsi_0624,0,0,0,0,0,0,0,0,0
longsor_0600,0,0,0,0,0,0,0,0,0
banjir_0887,0,0,0,0,0,0,0,0,0
longsor_0103,0,0,0,1,0,0,0,0,16
gempa_0674,0,0,0,1,0,0,0,0,16
longsor_0694,0,0,0,0,0,0,0,0,0
tsunami_0293,0,0,0,0,0,0,0,1,1
gempa_0051,0,0,0,0,0,0,0,0,0
gempa_0061,0,0,0,0,0,0,0,0,0
banjir_0782,0,0,0,0,0,0,0,0,0
karhutla_0510,0,0,0,0,1,0,0,0,8
kekeringan_0162,0,0,0,0,0,0,0,0,0
longsor_0087,0,1,0,0,0,0,1,0,66
angin_topan_0339,0,0,0,0,0,0,0,0,0
tsunami_0335,0,0,0,1,0,0,0,0,16
longsor_0539,0,0,0,0,0,0,0,0,0
angin_topan_0123,0,0,0,0,0,0,0,0,0
angin_topan_1069,0,0,0,0,0,0,0,0,0
erupsi_0660,0,0,0,0,0,0,0,0,0
angin_topan_0922,1,0,0,0,0,0,0,0,128
longsor_0521,0,0,0,0,0,0,0,0,0
karhutla_0348,0,0,0,0,0,0,0,0,0
gempa_0687,0,0,0,0,0,0,0,0,0
longsor_1045,0,0,0,0,0,0,1,0,2
angin_topan_0914,1,0,0,0,0,0,0,0,128
longsor_0666,0,0,0,0,0,0,0,0,0
banjir_0641,0,0,0,0,0,0,0,0,0
banjir_0288,0,1,0,0,0,0,0,0,64
kekeringan_0620,0,0,0,0,0,1,0,0,4
kekeringan_0960,0,0,0,0,0,0,0,0,0
longsor_0064,0,0,0,0,0,0,0,0,0
kekeringan_0028,0,0,0,0,0,1,0,0,4
gempa_0073,0,0,0,0,0,0,0,0,0
longsor_0739,0,0,0,0,0,0,0,0,0
erupsi_1024,0,0,0,0,0,0,0,0,0
banjir_0846,0,0,0,0,0,0,0,0,0
kekeringan_0195,0,0,0,0,0,0,0,0,0
karhutla_0800,0,0,0,0,0,0,0,0,0
longsor_1217,0,0,0,0,0,0,0,0,0
tsunami_0817,0,0,0,0,0,0,0,0,0
kekeringan_0852,0,0,0,0,0,0,0,0,0
gempa_0495,0,0,0,0,0,0,0,0,0
angin_topan_0004,0,0,0,0,0,0,0,0,0
longsor_0649,0,0,0,0,0,0,0,0,0
banjir_0693,0,0,0,0,0,0,0,0,0
angin_topan_0592,0,0,0,0,0,0,0,0,0
gempa_1110,0,0,0,0,0,0,0,0,0
longsor_0848,0,0,0,0,0,0,0,0,0
erupsi_0224,0,0,0,0,0,0,0,0,0
longsor_0900,0,0,0,0,0,0,0,0,0
tsunami_0612,0,0,0,0,0,0,0,0,0
tsunami_0837,0,0,0,1,0,0,0,0,16
angin_topan_0087,0,0,0,0,0,0,0,0,0
longsor_0392,0,0,0,0,0,0,1,0,2
gempa_0887,0,0,1,0,0,0,0,0,32
angin_topan_0030,0,0,0,0,0,0,0,0,0
karhutla_0604,0,0,0,0,0,0,0,0,0
karhutla_0581,0,0,0,0,0,0,0,0,0
tsunami_0018,0,0,0,0,0,0,0,0,0
longsor_0980,0,0,0,0,0,0,1,0,2
karhutla_0896,0,0,0,0,1,0,0,0,8
tsunami_0575,0,0,0,1,0,0,0,0,16
karhutla_0429,0,0,0,0,0,0,0,0,0
longsor_0213,0,0,0,0,0,0,0,0,0
kekeringan_0093,0,0,0,0,0,0,0,0,0
karhutla_0575,0,0,0,0,0,0,0,0,0
tsunami_1065,0,0,0,0,0,0,0,1,1
longsor_0982,0,0,0,0,0,0,1,0,2
karhutla_0714,0,0,0,0,0,0,0,0,0
angin_topan_1195,0,0,0,0,0,0,0,0,0
angin_topan_1201,0,0,0,0,0,0,0,0,0
gempa_0233,0,0,0,0,0,0,0,0,0
kekeringan_0669,0,0,0,0,0,1,0,0,4
kekeringan_0705,0,0,0,0,0,0,0,0,0
tsunami_0810,0,0,0,1,0,0,0,1,17
banjir_1178,0,0,0,0,0,0,0,0,0
karhutla_0135,0,0,0,0,0,0,0,0,0
gempa_0713,0,0,0,0,0,0,0,0,0
tsunami_1131,0,0,0,1,0,0,0,1,17
tsunami_0029,0,0,0,0,0,0,0,0,0
tsunami_1062,0,0,0,1,0,0,0,0,16
kekeringan_0393,0,0,0,0,0,0,0,0,0
erupsi_0067,0,0,1,0,0,0,0,0,32
banjir_0186,0,0,0,0,0,0,0,0,0
angin_topan_0562,1,0,0,0,0,0,0,0,128
erupsi_0727,0,0,0,0,0,0,0,0,0
longsor_0051,0,0,0,0,0,0,0,0,0
gempa_0965,0,0,0,0,0,0,0,0,0
kekeringan_0859,0,0,0,0,0,0,0,0,0
longsor_0704,0,0,0,0,0,0,1,0,2
tsunami_0017,0,0,0,1,0,0,0,0,16
tsunami_0284,0,0,0,0,0,0,0,0,0
tsunami_0738,0,0,0,1,0,0,0,0,16
angin_topan_0788,0,0,0,0,0,0,0,0,0
erupsi_1088,0,0,1,0,0,0,0,0,32
erupsi_0196,0,0,0,0,0,0,0,0,0
angin_topan_0408,0,0,0,0,0,0,0,0,0
longsor_0572,0,0,0,0,0,0,1,0,2
tsunami_0132,0,0,0,0,0,0,0,0,0
gempa_0355,0,0,0,0,0,0,1,0,2
angin_topan_0216,0,0,0,0,0,0,0,0,0
erupsi_1040,0,0,0,0,0,0,0,0,0
kekeringan_0428,0,0,0,0,0,0,0,0,0
angin_topan_0341,0,0,0,0,0,0,0,0,0
kekeringan_0196,0,0,0,0,0,0,0,0,0
kekeringan_0941,0,0,0,0,0,1,0,0,4
erupsi_1078,0,0,0,0,0,0,0,0,0
kekeringan_0127,0,0,0,0,0,0,0,0,0
longsor_0427,0,0,0,0,0,0,0,0,0
angin_topan_0412,1,0,0,0,0,0,0,0,128
karhutla_0564,0,0,0,0,1,0,0,0,8
banjir_0924,0,0,0,0,0,0,0,0,0
angin_topan_1173,1,0,0,0,0,0,0,0,128
karhutla_1108,0,0,0,0,1,0,0,0,8
gempa_0234,0,0,0,0,0,0,0,0,0
karhutla_0511,0,0,0,0,0,0,0,0,0
banjir_1058,0,0,0,0,0,0,0,0,0
longsor_1163,0,0,0,0,0,0,0,0,0
banjir_0357,0,0,0,0,0,0,0,0,0
erupsi_0283,0,0,0,0,0,0,0,0,0
tsunami_0942,0,0,0,0,0,0,0,0,0
gempa_0759,0,0,0,1,0,0,0,0,16
gempa_1209,0,0,0,0,0,0,0,0,0
banjir_0852,0,1,0,0,0,0,0,0,64
tsunami_0088,0,0,0,1,0,0,0,1,17
tsunami_0193,0,0,0,1,0,0,0,0,16
longsor_0274,0,0,0,0,0,0,1,0,2
banjir_1047,0,0,0,0,0,0,0,0,0
banjir_0624,0,0,0,0,0,0,0,0,0
kekeringan_0624,0,0,0,0,0,0,0,0,0
longsor_0122,0,1,0,0,0,0,0,0,64
karhutla_0123,0,0,0,0,0,0,0,0,0
longsor_0505,0,0,0,0,0,0,0,0,0
longsor_0418,0,0,0,0,0,0,1,0,2
banjir_1193,0,0,0,0,0,0,0,0,0
karhutla_0523,0,0,0,0,0,0,0,0,0
angin_topan_0024,0,0,0,0,0,0,0,0,0
banjir_0361,0,0,0,0,0,0,0,0,0
angin_topan_0039,0,0,0,0,0,0,0,0,0
gempa_0656,0,0,0,0,0,0,0,0,0
tsunami_0214,0,0,0,0,0,0,0,1,1
gempa_0458,0,0,0,0,0,0,0,0,0
longsor_0033,0,0,0,0,0,0,0,0,0
tsunami_0089,0,0,0,1,0,0,0,1,17
gempa_0074,0,0,0,1,0,0,0,0,16
gempa_0580,0,0,0,1,0,0,0,1,17
gempa_0698,0,0,0,0,0,0,0,0,0
angin_topan_0139,0,0,0,0,0,0,0,0,0
banjir_0959,0,0,0,0,0,0,0,0,0
longsor_0376,0,0,0,0,0,0,0,0,0
kekeringan_0438,0,0,0,0,0,1,0,0,4
angin_topan_1092,0,0,0,0,0,0,0,0,0
angin_topan_1189,0,0,0,0,0,0,0,0,0
angin_topan_0531,0,0,0,0,0,0,0,0,0
karhutla_0018,0,0,0,0,1,0,0,0,8
longsor_0627,0,0,0,0,0,0,0,0,0
banjir_0929,0,0,0,0,0,0,0,0,0
banjir_0867,0,0,0,0,0,0,0,0,0
tsunami_0803,0,0,0,0,0,0,0,1,1
longsor_0375,0,0,0,0,0,0,0,0,0
erupsi_0735,0,0,0,0,0,0,0,0,0
gempa_0228,0,0,0,0,0,0,0,0,0
karhutla_0183,0,0,0,0,0,0,0,0,0
karhutla_0817,0,0,0,0,0,0,0,0,0
angin_topan_0182,0,0,0,0,0,0,0,0,0
tsunami_0615,0,0,0,0,0,0,0,0,0
angin_topan_0369,0,0,0,0,0,0,1,0,2
banjir_0154,0,0,0,0,0,0,0,0,0
tsunami_1144,0,0,0,0,0,0,0,0,0
gempa_0531,0,0,0,0,0,0,0,0,0
erupsi_0025,0,0,0,0,0,0,0,0,0
kekeringan_0446,0,0,0,0,0,0,0,0,0
kekeringan_0579,0,0,0,0,0,0,0,0,0
angin_topan_0799,0,0,0,0,0,0,0,0,0
longsor_0676,0,0,0,0,0,0,1,0,2
angin_topan_0871,1,0,0,0,0,0,0,0,128
tsunami_0804,0,0,0,0,0,0,0,0,0
tsunami_0640,0,0,0,1,0,0,0,0,16
longsor_0639,0,0,0,0,0,0,1,0,2
longsor_0189,0,0,0,0,0,0,1,0,2
banjir_0216,0,0,0,0,0,0,0,0,0
karhutla_1008,0,0,0,0,1,0,0,0,8
karhutla_0394,0,0,0,0,1,0,0,0,8
banjir_0577,0,0,0,0,0,0,0,0,0
longsor_1128,0,0,0,0,0,0,0,0,0
angin_topan_0214,0,0,0,0,0,0,0,0,0
karhutla_0257,0,0,0,0,0,0,0,0,0
banjir_1186,0,1,0,0,0,0,0,0,64
karhutla_0603,0,0,0,0,1,0,0,0,8
angin_topan_0698,0,0,0,0,0,0,0,0,0
erupsi_0229,0,0,0,0,0,0,0,0,0
tsunami_1076,0,0,0,1,0,0,0,0,16
erupsi_0126,0,0,0,0,0,0,0,0,0
tsunami_0783,0,1,0,0,0,0,0,0,64
angin_topan_0247,0,0,0,0,0,0,0,0,0
erupsi_0359,0,0,0,0,0,0,0,0,0
karhutla_0528,0,0,0,0,0,0,0,0,0
tsunami_0520,0,0,0,0,0,0,0,1,1
gempa_0573,0,0,0,0,0,0,0,0,0
tsunami_0849,0,0,0,1,0,0,0,0,16
tsunami_0395,0,0,0,0,0,0,0,0,0
erupsi_0566,0,0,0,0,0,0,0,0,0
erupsi_0202,0,0,0,0,0,0,0,0,0
erupsi_0523,0,0,1,0,0,0,0,0,32
longsor_0161,0,0,0,0,0,0,0,0,0
longsor_0896,0,0,0,0,0,0,0,0,0
banjir_0317,0,0,0,0,0,0,0,0,0
angin_topan_0985,1,0,0,0,0,0,0,0,128
karhutla_0841,0,0,0,0,0,0,0,0,0
tsunami_0748,0,0,0,0,0,0,0,0,0
erupsi_0630,0,0,0,0,0,0,0,0,0
banjir_0305,0,0,0,0,0,0,0,0,0
tsunami_0403,0,0,0,0,0,0,0,1,1
karhutla_0420,0,0,0,0,0,0,0,0,0
angin_topan_0378,0,1,0,0,0,0,0,0,64
gempa_0514,0,0,0,0,0,0,0,0,0
karhutla_1136,0,0,0,0,0,0,0,0,0
longsor_0653,0,0,0,0,0,0,0,0,0
karhutla_1031,0,0,0,0,0,0,0,0,0
karhutla_0687,0,0,0,0,0,0,0,0,0
karhutla_0239,0,0,0,0,0,0,0,0,0
angin_topan_1169,1,0,0,0,0,0,0,0,128
gempa_1172,0,0,0,0,0,0,0,0,0
gempa_0664,0,0,0,1,0,0,0,0,16
kekeringan_0450,0,0,0,0,0,0,0,0,0
longsor_0090,0,0,0,0,0,0,0,0,0
tsunami_0859,0,0,0,0,0,0,0,0,0
erupsi_0060,0,0,0,0,0,0,0,0,0
karhutla_0915,0,0,0,0,1,0,0,0,8
longsor_0107,0,0,0,0,0,0,0,0,0
kekeringan_0269,0,0,0,0,0,0,0,0,0
erupsi_0929,0,0,0,0,0,0,0,0,0
karhutla_0373,0,0,0,0,0,0,0,0,0
erupsi_0174,0,0,0,0,0,0,0,0,0
longsor_0197,0,0,0,1,0,0,0,0,16
gempa_0118,0,0,0,0,0,0,0,0,0
banjir_0604,0,0,0,0,0,0,0,0,0
gempa_1115,0,0,0,1,0,0,0,0,16
gempa_1070,0,0,0,1,0,0,0,1,17
erupsi_0051,0,0,0,0,0,0,0,0,0
longsor_0667,0,0,0,0,0,0,1,0,2
banjir_1239,0,0,0,0,0,0,0,0,0
karhutla_0622,0,0,0,0,0,0,0,0,0
karhutla_1034,0,0,0,0,1,0,0,0,8
kekeringan_0910,0,0,0,0,0,0,0,0,0
tsunami_0645,0,0,0,0,0,0,0,0,0
angin_topan_0315,1,0,0,0,0,0,0,0,128
tsunami_0802,0,0,0,0,0,0,0,0,0
karhutla_0706,0,0,0,0,1,0,0,0,8
gempa_0388,0,0,0,0,0,0,0,0,0
karhutla_0643,0,0,0,0,1,0,0,0,8
tsunami_0532,0,0,0,0,0,0,0,0,0
tsunami_1048,0,0,0,0,0,0,0,0,0
karhutla_0057,0,0,0,0,1,0,0,0,8
banjir_0200,0,0,0,0,0,0,0,0,0
karhutla_0924,0,0,0,0,1,0,0,0,8
gempa_1141,0,0,0,0,0,0,0,0,0
tsunami_0410,0,0,0,0,0,0,0,0,0
gempa_0041,0,0,0,0,0,0,0,0,0
kekeringan_0230,0,0,0,0,0,1,0,0,4
banjir_0970,0,0,0,0,0,0,0,0,0
karhutla_0979,0,0,0,0,0,0,0,0,0
erupsi_0465,0,0,0,0,0,0,0,0,0
kekeringan_0751,0,0,0,0,0,0,0,0,0
tsunami_0569,0,0,0,1,0,0,0,0,16
erupsi_0349,0,0,0,0,0,0,0,0,0
tsunami_0288,0,0,0,0,0,0,0,1,1
karhutla_0251,0,0,0,0,0,0,0,0,0
angin_topan_0094,0,0,0,0,0,0,0,0,0
longsor_0814,0,0,0,0,0,0,0,0,0
erupsi_0864,0,0,0,0,0,0,0,0,0
tsunami_0362,0,0,0,0,0,0,0,0,0
erupsi_0893,0,0,1,0,0,0,0,0,32
banjir_0818,0,0,0,0,0,0,0,0,0
karhutla_0918,0,0,0,0,1,0,0,0,8
tsunami_0871,0,0,0,0,0,0,0,0,0
longsor_0686,0,0,1,0,0,0,0,0,32
banjir_0553,0,0,0,0,0,0,0,0,0
gempa_0356,0,0,0,0,0,0,0,0,0
gempa_0790,0,0,0,0,0,0,0,0,0
banjir_0514,0,0,0,0,0,0,0,0,0
angin_topan_0627,0,0,0,0,0,0,0,0,0
tsunami_0045,0,0,0,0,0,0,0,0,0
banjir_1149,0,0,0,0,0,0,0,0,0
angin_topan_0747,0,0,0,0,0,0,0,0,0
kekeringan_0321,0,0,0,0,0,0,0,0,0
erupsi_0783,0,0,0,0,0,0,0,0,0
gempa_0235,0,0,0,0,0,0,0,0,0
karhutla_1055,0,0,0,0,1,0,0,0,8
erupsi_0793,0,0,0,0,0,0,0,0,0
karhutla_0700,0,0,0,0,0,0,0,0,0
angin_topan_0940,0,0,0,0,0,0,0,0,0
gempa_0686,0,0,0,0,0,0,0,0,0
karhutla_0037,0,0,0,0,1,0,0,0,8
karhutla_1107,0,0,0,0,1,0,0,0,8
gempa_0548,0,0,0,0,0,0,0,0,0
erupsi_1020,0,0,0,0,0,0,0,0,0
erupsi_0755,0,0,1,0,0,0,0,0,32
kekeringan_0331,0,0,0,0,0,0,0,0,0
longsor_0389,0,0,0,0,0,0,1,0,2
banjir_0061,0,0,0,0,0,0,0,0,0
gempa_0150,0,0,0,0,0,0,0,0,0
longsor_0510,0,0,0,0,0,0,1,0,2
banjir_0873,0,0,0,0,0,0,0,0,0
karhutla_1121,0,0,0,0,0,0,0,0,0
banjir_0625,0,1,0,0,0,0,1,0,66
banjir_1000,0,0,0,0,0,0,0,0,0
banjir_1104,0,0,0,0,0,0,0,0,0
gempa_0422,0,0,0,0,0,0,0,0,0
gempa_0527,0,0,0,0,0,0,0,0,0
banjir_0620,0,1,0,0,0,0,0,0,64
karhutla_0021,0,0,0,0,1,0,0,0,8
erupsi_0600,0,0,0,0,0,0,0,0,0
banjir_0769,0,1,0,0,0,0,0,0,64
tsunami_0476,0,0,0,0,0,0,0,1,1
longsor_0010,0,0,0,0,0,0,0,0,0
kekeringan_0791,0,0,0,0,0,1,0,0,4
angin_topan_0708,0,0,0,0,0,0,0,0,0
erupsi_0679,0,0,0,0,0,0,0,0,0
angin_topan_0298,0,0,0,0,0,0,0,0,0
gempa_0736,0,0,0,0,0,0,0,0,0
karhutla_0224,0,0,0,0,0,0,0,0,0
longsor_0118,0,0,0,0,0,0,1,0,2
longsor_1068,0,0,0,0,0,0,0,0,0
tsunami_0149,0,0,0,0,0,0,0,0,0
angin_topan_0759,0,0,0,0,0,0,0,0,0
banjir_0699,0,0,0,0,0,0,0,0,0
erupsi_0326,0,0,0,0,0,0,0,0,0
gempa_0261,0,0,0,0,0,0,0,0,0
erupsi_0415,0,0,0,0,0,0,0,0,0
erupsi_1059,0,0,0,0,0,0,0,0,0
longsor_0645,0,0,0,0,0,0,0,0,0
gempa_0015,0,0,0,1,0,0,0,0,16
banjir_0076,0,0,0,0,0,0,0,0,0
banjir_0841,0,1,0,0,0,0,0,0,64
angin_topan_0149,0,1,0,0,0,0,0,0,64
tsunami_0903,0,0,0,0,0,0,0,1,1
gempa_0737,0,0,0,1,0,0,0,0,16
erupsi_0872,0,0,0,0,0,0,0,0,0
kekeringan_0203,0,0,0,0,0,0,0,0,0
banjir_1204,0,0,0,0,0,0,0,0,0
erupsi_0374,0,0,0,0,0,0,0,0,0
kekeringan_0502,0,0,0,0,0,1,0,0,4
banjir_0252,0,0,0,0,0,0,0,0,0
banjir_0296,0,0,0,0,0,0,0,0,0
gempa_0301,0,0,0,0,0,0,0,0,0
gempa_1184,0,0,0,0,0,0,0,0,0
banjir_0910,0,0,0,0,0,0,0,0,0
kekeringan_0073,0,0,0,0,0,0,0,0,0
banjir_0779,0,0,0,0,0,0,0,0,0
longsor_0440,0,0,0,1,0,0,0,0,16
karhutla_1036,0,0,0,0,0,0,0,0,0
erupsi_0176,0,0,0,0,0,0,0,0,0
karhutla_0567,0,0,0,0,0,0,0,0,0
banjir_0380,0,0,0,0,0,0,0,0,0
gempa_0183,0,0,0,0,0,0,0,0,0
angin_topan_0036,0,0,0,0,0,0,0,0,0
karhutla_0426,0,0,0,0,0,0,0,0,0
banjir_0492,0,0,0,0,0,0,0,0,0
tsunami_0282,0,0,0,0,0,0,0,0,0
karhutla_0351,0,0,0,0,1,0,0,0,8
banjir_1194,0,0,0,0,0,0,0,0,0
banjir_1051,0,0,0,0,0,0,0,0,0
kekeringan_0985,0,0,0,0,0,0,0,0,0
gempa_0049,0,0,0,0,0,0,0,0,0
karhutla_0838,0,0,0,0,0,0,0,0,0
karhutla_0928,0,0,0,0,0,0,0,0,0
longsor_0628,0,0,0,0,0,0,0,0,0
angin_topan_0599,0,0,0,0,0,0,0,0,0
angin_topan_0109,0,0,0,0,0,0,0,0,0
angin_topan_0716,0,0,0,0,0,0,0,0,0
angin_topan_0158,0,0,0,0,0,0,0,0,0
gempa_0547,0,0,0,0,0,0,0,0,0
angin_topan_0690,0,0,0,0,0,0,0,0,0
longsor_1210,0,0,0,0,0,0,0,0,0
longsor_0614,0,0,0,0,0,0,0,0,0
kekeringan_0647,0,0,0,0,0,1,0,0,4
karhutla_1112,0,0,0,0,1,0,0,0,8
banjir_0829,0,0,0,0,0,0,0,0,0
banjir_0277,0,0,0,0,0,0,0,0,0
erupsi_0757,0,0,0,1,0,0,0,0,16
longsor_0587,0,0,0,0,0,0,1,0,2
banjir_0474,0,0,0,0,0,0,0,0,0
karhutla_0723,0,0,0,0,1,0,0,0,8
karhutla_0315,0,0,0,0,0,0,0,0,0
erupsi_0976,0,0,0,0,0,0,0,0,0
kekeringan_1029,0,0,0,0,0,0,0,0,0
erupsi_0506,0,0,0,0,0,0,0,0,0
karhutla_0460,0,0,0,0,0,0,0,0,0
karhutla_0522,0,0,0,0,0,0,0,0,0
karhutla_0943,0,0,0,0,1,0,0,0,8
erupsi_0242,0,0,0,0,0,0,0,0,0
longsor_0080,0,0,0,0,0,0,0,0,0
erupsi_0720,0,0,0,0,0,0,0,0,0
kekeringan_0059,0,0,0,0,0,0,0,0,0
erupsi_0230,0,0,0,0,0,0,0,0,0
banjir_0446,0,0,0,0,0,0,0,0,0
longsor_0864,0,0,0,0,0,0,0,0,0
gempa_0554,0,0,0,1,0,0,0,0,16
tsunami_0914,0,0,0,1,0,0,0,0,16
longsor_0832,0,0,0,0,0,0,1,0,2
kekeringan_0843,0,0,0,0,0,1,0,0,4
gempa_0044,0,0,0,0,0,0,0,0,0
banjir_0238,0,1,0,0,0,0,0,0,64
gempa_0530,0,0,0,0,0,0,0,0,0
longsor_0344,0,0,0,0,0,0,0,0,0
angin_topan_0504,0,0,0,0,0,0,0,0,0
longsor_0957,0,0,0,0,0,0,1,0,2
tsunami_0525,0,0,0,1,0,0,0,0,16
erupsi_1002,0,0,0,0,0,0,0,0,0
erupsi_0118,0,0,0,0,0,0,0,0,0
erupsi_0795,0,0,0,0,0,0,0,0,0
erupsi_0009,0,0,0,0,0,0,0,0,0
kekeringan_0447,0,0,0,0,0,1,0,0,4
tsunami_1021,0,0,0,1,0,0,0,0,16
gempa_0977,0,0,0,1,0,0,0,0,16
erupsi_1008,0,0,0,0,0,0,0,0,0
longsor_0023,0,0,0,0,0,0,1,0,2
tsunami_0236,0,0,0,0,0,0,0,0,0
longsor_0070,0,0,0,0,0,0,0,0,0
tsunami_0163,0,0,0,0,0,0,0,0,0
longsor_1120,0,0,0,0,0,0,1,0,2
angin_topan_0465,0,0,0,0,0,0,0,0,0
angin_topan_1016,0,1,0,0,0,0,0,0,64
kekeringan_0928,0,0,0,0,0,1,0,0,4
tsunami_0268,0,0,0,0,0,0,0,1,1
kekeringan_0429,0,0,0,0,0,0,0,0,0
karhutla_0138,0,0,0,0,0,0,0,0,0
longsor_0664,0,0,0,0,0,0,0,0,0
longsor_0902,0,0,0,0,0,0,0,0,0
longsor_0984,0,0,0,0,0,0,1,0,2
banjir_0836,0,0,0,0,0,0,0,0,0
karhutla_0644,0,0,0,0,0,0,0,0,0
erupsi_0557,0,0,0,0,0,0,0,0,0
tsunami_0343,0,0,0,1,0,0,0,0,16
gempa_0034,0,0,0,1,0,0,0,0,16
kekeringan_0116,0,0,0,0,0,1,0,0,4
tsunami_0264,0,0,0,0,0,0,0,0,0
erupsi_0204,0,0,0,0,0,0,0,0,0
kekeringan_1033,0,0,0,0,0,0,0,0,0
banjir_1094,0,0,0,0,0,0,0,0,0
gempa_0792,0,0,0,1,0,0,0,0,16
karhutla_0978,0,0,0,0,0,0,0,0,0
erupsi_0313,0,0,0,0,0,0,0,0,0
angin_topan_0864,0,0,0,0,0,0,0,0,0
angin_topan_0667,0,0,0,0,0,0,0,0,0
longsor_0648,0,0,0,0,0,0,0,0,0
longsor_1196,0,1,0,0,0,0,0,0,64
kekeringan_0830,0,0,0,0,0,0,1,0,2
kekeringan_0320,0,0,0,0,0,0,0,0,0
angin_topan_0834,0,0,0,0,0,0,0,0,0
longsor_0459,0,0,0,0,0,0,0,0,0
tsunami_0250,0,0,0,0,0,0,0,0,0
tsunami_1161,0,0,0,0,0,0,0,0,0
erupsi_1052,0,0,0,0,0,0,0,0,0
erupsi_0482,0,0,0,0,0,0,0,0,0
tsunami_1154,0,0,0,1,0,0,0,1,17
erupsi_0562,0,0,0,0,0,0,0,0,0
banjir_0794,0,0,0,0,0,0,0,0,0
banjir_0133,0,1,0,0,0,0,0,0,64
angin_topan_0398,1,0,0,0,0,0,0,0,128
banjir_1221,0,0,0,0,0,0,0,0,0
angin_topan_0486,0,0,0,0,0,0,0,0,0
erupsi_0873,0,0,1,0,0,0,0,0,32
banjir_1030,0,0,0,0,0,0,0,0,0
erupsi_0256,0,0,0,0,0,0,0,0,0
banjir_0250,0,0,0,0,0,0,0,0,0
erupsi_0250,0,0,1,1,0,0,0,0,48
erupsi_0959,0,0,0,0,0,0,0,0,0
gempa_0785,0,0,0,0,0,0,0,0,0
banjir_0987,1,0,0,0,0,0,0,0,128
erupsi_0466,0,0,0,0,0,0,0,0,0
kekeringan_0235,0,0,0,0,0,0,0,0,0
banjir_1033,0,0,0,0,0,0,0,0,0
karhutla_0847,0,0,0,0,0,0,0,0,0
tsunami_0300,0,0,0,0,0,0,0,1,1
karhutla_0802,0,0,0,0,0,0,0,0,0
banjir_1062,0,0,0,0,0,0,0,0,0
angin_topan_0322,0,0,0,0,0,0,0,0,0
tsunami_1134,0,0,0,0,0,0,0,0,0
longsor_0562,0,0,0,0,0,0,0,0,0
banjir_1110,0,0,0,0,0,0,0,0,0
longsor_1027,0,0,0,0,0,0,1,0,2
gempa_0829,0,0,0,1,0,0,0,0,16
karhutla_0294,0,0,0,0,0,1,0,0,4
angin_topan_1066,0,0,0,0,0,0,0,0,0
angin_topan_0474,1,0,0,0,0,0,0,0,128
longsor_1192,0,0,0,0,0,0,0,0,0
tsunami_1026,0,0,0,0,0,0,0,0,0
kekeringan_0308,0,0,0,0,0,0,0,0,0
erupsi_0289,0,0,0,0,0,0,1,0,2
kekeringan_0205,0,0,0,0,0,0,0,0,0
karhutla_0258,0,0,0,0,0,0,0,0,0
erupsi_0447,0,0,0,0,0,0,0,0,0
banjir_1060,0,0,0,0,0,0,0,0,0
erupsi_0803,0,0,0,0,0,0,0,0,0
erupsi_0801,0,0,0,0,0,0,0,0,0
angin_topan_1091,0,0,0,0,0,0,0,0,0
erupsi_0800,0,0,0,0,0,0,0,0,0
kekeringan_1068,0,0,0,0,0,1,0,0,4
banjir_0592,0,0,0,0,0,0,0,0,0
gempa_1083,0,0,0,0,0,0,0,0,0
kekeringan_0172,0,0,0,0,0,0,0,0,0
longsor_0540,0,0,0,0,0,0,0,0,0
kekeringan_0494,0,0,0,0,0,0,0,0,0
karhutla_0030,0,0,0,0,0,0,0,0,0
banjir_0499,0,0,0,0,0,0,0,0,0
longsor_0339,0,0,0,0,0,0,1,0,2
